clnt_age
26.0
79.0
79.0
51.5
51.5
51.5
51.5
51.5
79.0
62.5
62.5
62.5
62.5
62.5
62.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
40.5
40.5
40.5
40.5
40.5
63.0
63.0
63.0
21.5
21.5
21.5
21.5
21.5
21.5
21.5
31.0
51.0
51.0
51.0
24.5
59.0
59.0
59.0
59.0
23.5
23.5
23.5
23.5
23.5
23.5
23.5
24.5
24.5
24.5
24.5
24.5
31.5
31.5
31.5
31.5
31.5
31.5
19.5
19.5
19.5
19.5
19.5
57.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0
52.0
52.0
52.0
19.5
52.0
52.0
29.5
29.5
29.5
29.5
29.5
30.5
30.5
30.5
30.5
30.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
78.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
20.5
20.5
20.5
20.5
20.5
20.5
62.0
62.0
62.0
57.0
43.0
43.0
43.0
43.0
43.0
43.0
43.0
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
34.5
34.5
34.5
34.5
34.5
34.5
32.5
32.5
32.5
32.5
32.5
25.5
25.5
25.5
25.5
25.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
26.5
26.5
26.5
26.5
26.5
39.0
39.0
39.0
48.5
48.5
48.5
48.5
71.5
71.5
71.5
71.5
71.5
84.5
84.5
84.5
84.5
84.5
28.5
28.5
28.5
28.5
28.5
20.5
20.5
20.5
20.5
20.5
64.5
64.5
64.5
64.5
64.5
64.5
37.5
37.5
37.5
48.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
42.5
24.5
24.5
24.5
24.5
28.5
28.5
28.5
28.5
28.5
52.5
52.5
42.5
55.5
55.5
55.5
55.5
55.5
49.5
49.5
49.5
49.5
49.5
49.5
49.5
64.5
64.5
64.5
64.5
64.5
42.5
42.5
42.5
42.5
42.5
42.5
44.5
44.5
44.5
44.5
44.5
52.5
52.5
52.5
52.5
52.5
52.5
24.5
24.5
24.5
60.0
40.5
40.5
40.5
40.5
40.5
67.5
67.5
67.5
67.5
67.5
73.5
73.5
73.5
73.5
73.5
73.5
27.0
27.0
27.0
41.5
41.5
41.5
41.5
41.5
41.5
41.5
68.0
68.0
68.0
68.0
68.0
68.0
68.0
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
48.5
48.5
48.5
48.5
48.5
37.5
37.5
37.5
37.5
37.5
37.5
48.5
48.5
48.5
48.5
48.5
48.0
23.0
23.0
23.0
23.0
23.0
23.0
23.0
36.5
36.5
36.5
36.5
36.5
56.0
56.0
56.0
56.0
56.0
36.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
49.5
49.5
49.5
49.5
49.5
27.5
27.5
27.5
27.5
27.5
75.5
75.5
67.5
67.5
67.5
67.5
67.5
67.5
26.5
26.5
26.5
26.5
26.5
49.5
49.5
49.5
49.5
49.5
75.5
75.5
75.5
75.5
57.0
57.0
57.0
57.0
63.0
63.0
63.0
63.0
62.0
62.0
62.0
62.0
63.0
54.0
54.0
54.0
25.5
25.5
25.5
25.5
25.5
25.5
25.5
52.5
52.5
52.5
52.5
52.5
35.0
35.0
35.0
35.0
35.0
52.5
52.5
52.5
52.5
54.0
54.0
54.0
54.0
29.0
29.0
38.5
38.5
38.5
38.5
38.5
38.5
38.5
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
60.0
43.0
43.0
43.0
43.0
43.0
43.0
42.0
42.0
42.0
45.0
45.0
45.0
37.0
52.5
52.5
52.5
52.5
52.5
53.5
53.5
53.5
53.5
53.5
41.5
41.5
41.5
41.5
41.5
41.5
38.5
38.5
38.5
38.5
38.5
56.0
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
33.5
33.5
33.5
33.5
33.5
44.5
44.5
44.5
44.5
44.5
27.0
27.0
37.0
37.0
37.0
37.0
45.0
59.0
59.0
59.0
59.0
59.0
65.5
65.5
65.5
65.5
65.5
70.0
70.0
70.0
70.0
76.5
76.5
76.5
76.5
76.5
59.0
59.0
59.0
59.0
59.0
59.0
59.0
59.0
59.0
59.0
59.0
30.5
30.5
30.5
30.5
30.5
30.5
30.5
56.5
56.5
56.5
56.5
56.5
56.5
56.5
59.0
59.0
59.0
68.5
53.0
53.0
53.0
53.0
53.0
53.0
68.5
59.0
59.0
59.0
59.0
59.0
59.0
59.0
59.0
39.0
39.0
39.0
39.0
39.0
68.5
68.5
68.5
68.5
68.5
68.5
68.5
68.5
68.5
59.0
59.0
59.0
59.0
59.0
51.0
51.0
51.0
51.0
38.5
38.5
38.5
38.5
38.5
38.5
38.5
38.5
38.5
38.5
38.5
38.5
59.0
59.0
59.0
49.0
49.0
55.0
55.0
55.0
55.0
38.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
54.5
54.5
54.5
54.5
54.5
48.5
48.5
48.5
48.5
48.5
21.0
33.0
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
35.5
30.5
35.5
60.5
60.5
60.5
60.5
60.5
44.0
44.0
44.0
30.5
30.5
30.5
35.5
35.5
35.5
30.5
30.5
30.5
30.5
30.5
30.5
31.0
31.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
64.0
55.5
55.5
55.5
55.5
55.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
51.5
51.5
51.5
51.5
51.5
51.5
45.0
45.0
45.0
44.5
45.0
45.0
45.0
44.5
44.5
44.5
44.5
44.5
44.5
44.5
44.5
60.5
60.5
60.5
60.5
60.5
60.5
34.0
34.0
53.5
53.5
53.5
53.5
53.5
53.5
32.0
32.0
32.0
75.0
75.0
75.0
75.0
75.0
46.5
46.5
46.5
46.5
46.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
53.5
53.5
53.5
53.5
53.5
56.0
56.0
56.0
56.0
24.5
24.5
24.5
24.5
24.5
24.5
24.5
29.5
29.5
29.5
29.5
29.5
29.5
25.5
25.5
25.5
25.5
25.5
56.0
56.0
56.0
56.0
32.5
32.5
32.5
32.5
32.5
33.0
33.0
33.0
33.0
40.5
40.5
40.5
40.5
40.5
75.0
75.0
75.0
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
57.5
57.5
57.5
57.5
57.5
34.0
57.5
57.5
57.5
57.5
46.5
46.5
46.5
46.5
56.0
56.0
56.0
56.0
40.5
40.5
40.5
40.5
40.5
61.0
61.0
61.0
61.0
61.0
61.0
39.5
39.5
39.5
39.5
39.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
73.0
73.0
73.0
26.0
52.5
52.5
52.5
60.5
60.5
60.5
60.5
41.5
41.5
38.0
38.0
38.0
41.5
41.5
41.5
41.5
41.5
71.5
71.5
71.5
71.5
71.5
36.5
36.5
36.5
36.5
36.5
75.0
55.5
55.5
55.5
55.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
56.5
22.5
22.5
22.5
22.5
22.5
52.0
52.0
55.5
55.5
55.5
55.5
55.5
23.0
23.0
23.0
44.5
44.5
44.5
44.5
44.5
22.5
22.5
22.5
22.5
22.5
22.5
30.5
30.5
30.5
30.5
30.5
42.5
42.5
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
73.0
60.5
60.5
60.5
60.5
60.5
56.5
56.5
56.5
56.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
40.5
35.5
35.5
35.5
35.5
35.5
52.5
52.5
52.5
52.5
52.5
37.5
37.5
37.5
37.5
37.5
44.5
44.5
44.5
44.5
52.5
52.5
52.5
52.5
52.5
52.5
52.5
41.5
68.5
68.5
68.5
68.5
68.5
45.5
45.5
45.5
45.5
45.5
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
39.5
39.5
39.5
39.5
39.5
39.5
48.5
48.5
48.5
48.5
48.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
50.5
50.5
50.5
50.5
50.5
50.5
77.0
77.0
75.5
75.5
75.5
75.5
75.5
28.5
28.5
28.5
28.5
28.5
53.0
53.0
53.0
53.0
53.0
18.5
18.5
18.5
18.5
18.5
66.5
66.5
66.5
66.5
66.5
66.5
66.5
61.5
61.5
61.5
61.5
61.5
43.5
43.5
43.5
43.5
43.5
31.0
38.5
38.5
38.5
38.5
38.5
38.5
30.0
63.5
63.5
63.5
63.5
63.5
63.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
50.5
50.5
50.5
50.5
50.5
50.5
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0
34.5
34.5
34.5
34.5
34.5
63.5
63.5
63.5
63.5
63.5
63.5
63.5
50.5
50.5
50.5
50.5
50.5
50.5
50.5
67.0
29.5
29.5
29.5
29.5
29.5
64.5
64.5
64.5
64.5
64.5
47.0
47.0
47.0
49.5
49.5
49.5
49.5
49.5
49.5
49.5
49.5
64.5
65.5
65.5
65.5
65.5
65.5
87.0
87.0
49.0
49.0
31.0
31.0
31.0
31.0
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
27.5
27.5
27.5
27.5
27.5
27.5
37.0
37.0
37.0
31.5
31.5
31.5
31.5
31.5
31.5
31.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
58.5
64.5
64.5
61.5
61.5
61.5
61.5
61.5
61.5
43.5
43.5
43.5
43.5
43.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
87.5
87.5
87.5
87.5
87.5
49.5
49.5
49.5
49.5
49.5
29.0
29.0
31.5
31.5
31.5
31.5
31.5
31.5
31.5
43.5
43.5
29.0
51.0
51.0
51.0
51.0
51.0
41.0
71.0
71.0
71.0
62.5
62.5
62.5
62.5
62.5
62.5
22.5
22.5
22.5
22.5
22.5
22.5
62.5
62.5
62.5
62.5
62.5
62.5
54.5
54.5
54.5
54.5
54.5
37.5
37.5
37.5
37.5
37.5
43.0
43.0
43.0
43.0
43.0
43.0
43.0
50.0
50.0
50.0
18.5
18.5
18.5
18.5
18.5
30.5
30.5
30.5
30.5
30.5
34.0
34.0
34.0
40.0
40.0
44.5
44.5
44.5
44.5
44.5
44.5
41.0
41.0
79.0
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
19.5
19.5
19.5
19.5
19.5
33.0
33.0
33.0
33.0
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
81.0
81.0
81.0
81.0
58.5
58.5
58.5
58.5
58.5
63.0
63.0
63.0
63.0
63.0
63.0
37.5
42.5
42.5
42.5
42.5
42.5
62.0
62.0
62.0
62.0
62.0
37.5
37.5
37.5
37.5
37.5
33.0
33.0
31.5
31.5
25.5
25.5
25.5
25.5
25.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
48.5
48.5
48.5
48.5
48.5
48.5
38.0
38.0
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
73.5
30.5
30.5
30.5
30.5
30.5
30.5
59.5
59.5
59.5
59.5
59.5
30.5
43.5
43.5
43.5
43.5
43.5
41.0
41.0
49.0
49.0
49.0
49.0
49.0
66.5
66.5
66.5
66.5
66.5
68.5
68.5
68.5
68.5
68.5
68.5
68.5
68.5
49.0
20.5
20.5
20.5
20.5
20.5
20.5
20.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
41.5
74.0
74.0
74.0
74.0
74.0
74.0
74.0
41.5
41.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
41.5
41.5
41.5
41.5
41.5
41.5
45.0
23.5
23.5
23.5
23.5
23.5
23.5
23.5
23.5
23.5
27.5
27.5
27.5
27.5
27.5
27.5
41.5
78.5
78.5
78.5
78.5
78.5
41.5
41.5
41.5
41.5
41.5
27.5
27.5
32.5
32.5
32.5
32.5
32.5
79.0
79.0
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
43.5
62.5
62.5
62.5
62.5
62.5
41.5
41.5
41.5
41.5
32.5
32.5
32.5
32.5
32.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
46.0
32.0
32.0
32.0
56.5
56.5
56.5
56.5
56.5
67.0
67.0
67.0
67.0
67.0
67.0
67.0
67.0
53.0
53.0
53.0
53.0
53.0
53.0
53.0
29.0
29.0
29.0
29.0
29.0
39.5
39.5
39.5
39.5
39.5
58.0
58.0
58.0
58.0
35.5
35.5
35.5
35.5
35.5
59.5
59.5
59.5
59.5
59.5
59.5
28.0
28.0
54.0
54.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
47.5
47.5
56.0
56.0
56.0
56.0
36.5
36.5
36.5
36.5
36.5
36.5
41.5
28.5
28.5
28.5
28.5
28.5
47.5
47.5
47.5
47.5
47.5
47.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
63.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
67.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
40.5
40.5
38.0
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
62.5
31.5
53.5
53.5
36.0
36.0
36.0
36.0
36.0
33.5
33.5
33.5
33.5
33.5
33.5
33.5
35.0
35.0
26.0
26.0
26.0
26.0
26.0
57.5
57.5
57.5
57.5
57.5
31.5
31.5
31.5
31.5
31.5
40.5
40.5
40.5
40.5
40.5
63.5
63.5
63.5
63.5
63.5
34.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
39.0
39.0
34.5
34.5
34.5
34.5
34.5
67.5
67.5
67.5
67.5
67.5
67.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
71.0
71.0
71.0
71.0
71.0
21.5
21.5
21.5
21.5
21.5
36.0
20.5
20.5
20.5
20.5
23.5
23.5
20.5
20.5
27.5
79.0
79.0
79.0
79.0
79.0
79.0
79.0
79.0
79.0
39.0
39.0
39.0
79.0
79.0
79.0
79.0
79.0
25.5
25.5
25.5
25.5
25.5
20.5
56.5
56.5
56.5
56.5
56.5
56.5
34.0
34.0
58.0
39.0
39.0
39.0
39.0
39.0
39.0
27.5
23.5
23.5
23.5
23.5
23.5
33.5
33.5
33.5
33.5
33.5
27.5
27.5
27.5
27.5
32.0
32.0
32.0
32.0
32.0
32.0
32.0
56.5
56.5
56.5
56.5
56.5
56.5
59.5
59.5
59.5
59.5
59.5
65.0
65.0
65.5
65.5
50.0
50.0
50.0
50.0
57.5
57.5
57.5
57.5
57.5
45.0
45.0
45.0
45.0
72.5
72.5
72.5
72.5
72.5
72.5
72.5
72.5
61.5
61.5
61.5
61.5
61.5
73.0
52.5
52.5
52.5
52.5
52.5
56.0
39.5
39.5
39.5
39.5
39.5
65.5
65.5
65.5
65.5
65.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
53.5
66.5
66.5
66.5
66.5
66.5
66.5
66.5
66.5
66.5
39.5
39.5
39.5
39.5
39.5
65.5
65.5
25.0
25.0
25.0
25.0
25.0
25.0
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
48.0
48.0
48.0
48.0
48.0
48.0
48.0
66.5
66.5
66.5
66.5
53.5
53.5
53.5
53.5
53.5
27.5
27.5
27.5
27.5
27.5
42.0
42.0
42.0
26.5
26.5
26.5
26.5
26.5
60.5
60.5
60.5
60.5
60.5
66.5
66.5
66.5
66.5
66.5
56.5
56.5
56.5
56.5
52.5
52.5
52.5
52.5
52.5
56.5
56.5
56.5
56.5
56.5
56.5
56.5
56.5
56.5
56.5
46.0
46.0
46.0
46.0
46.0
46.0
46.0
46.0
46.0
46.0
71.5
71.5
71.5
71.5
71.5
71.5
71.5
71.5
71.5
25.0
25.0
25.0
25.0
25.0
25.0
36.5
36.5
36.5
36.5
36.5
36.5
38.0
38.0
38.0
38.0
28.5
28.5
28.5
28.5
28.5
41.5
41.5
41.5
41.5
41.5
29.5
29.5
29.5
29.5
29.5
51.5
51.5
51.5
51.5
51.5
29.5
29.5
29.5
29.5
29.5
26.5
26.5
26.5
26.5
26.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
63.0
63.0
29.5
29.5
29.5
29.5
29.5
29.5
51.0
45.0
47.5
47.5
47.5
47.5
43.5
43.5
43.5
43.5
43.5
43.5
36.0
36.0
36.0
60.5
60.5
60.5
60.5
60.5
60.5
60.5
21.0
21.0
21.0
21.0
67.5
67.5
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
52.0
67.5
67.5
67.5
67.5
67.5
47.5
47.5
47.5
47.5
47.5
67.5
67.5
59.0
59.0
59.0
32.5
32.5
32.5
32.5
62.5
62.5
62.5
62.5
62.5
28.5
28.5
28.5
28.5
28.5
20.5
20.5
20.5
20.5
20.5
20.5
65.0
65.0
37.5
37.5
37.5
37.5
37.5
65.0
65.0
65.0
65.0
65.0
65.0
65.0
65.0
65.0
68.0
49.5
49.5
49.5
49.5
49.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
31.5
37.5
37.5
37.5
37.5
37.5
37.5
22.5
22.5
22.5
22.5
34.5
34.5
34.5
34.5
34.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
59.5
31.0
31.0
59.5
59.5
31.0
60.0
60.0
49.5
49.5
49.5
49.5
49.5
49.5
49.5
49.5
49.5
49.5
33.0
33.0
33.0
33.0
33.0
33.0
33.0
37.5
37.5
37.5
37.5
37.5
30.5
30.5
30.5
30.5
30.5
63.0
46.5
46.5
46.5
46.5
46.5
46.5
46.5
34.5
34.5
34.5
34.5
34.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
34.5
34.5
34.5
34.5
48.5
48.5
48.5
48.5
48.5
48.5
48.5
26.5
26.5
39.5
39.5
39.5
39.5
39.5
30.5
26.5
26.5
26.5
26.5
26.5
26.5
26.5
46.5
46.5
46.5
46.5
46.5
46.5
71.0
71.0
23.0
36.0
36.0
36.0
36.0
36.0
29.5
29.5
29.5
29.5
29.5
28.5
28.5
28.5
28.5
28.5
71.0
71.0
28.5
28.5
28.5
28.5
28.5
57.0
57.0
57.0
57.0
57.0
61.0
61.0
61.0
61.0
61.0
61.0
53.0
71.0
71.0
71.0
70.0
70.0
71.5
71.5
71.5
71.5
71.5
71.5
71.5
71.5
71.5
30.0
30.0
46.5
46.5
46.5
46.5
46.5
46.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
47.5
54.0
70.5
70.5
70.5
70.5
70.5
39.5
39.5
39.5
39.5
39.5
54.0
54.0
54.0
52.5
52.5
52.5
52.5
52.5
52.5
56.0
56.0
56.0
56.0
41.5
41.5
41.5
41.5
41.5
68.5
68.5
68.5
68.5
68.5
30.5
30.5
30.5
30.5
30.5
51.0
37.5
37.5
37.5
61.5
61.5
61.5
61.5
61.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
56.5
40.5
40.5
40.5
40.5
56.5
40.5
56.5
40.5
56.5
40.5
40.5
40.5
40.5
56.5
56.5
56.5
56.5
56.5
56.5
37.5
37.5
38.0
38.0
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
32.5
52.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
43.0
43.0
43.0
43.0
44.5
44.5
42.0
42.0
34.5
34.5
34.5
34.5
34.5
34.5
34.5
34.5
36.0
36.0
36.0
36.0
36.0
36.0
36.0
36.0
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
31.5
31.5
31.5
31.5
31.5
31.5
55.0
55.0
55.0
55.0
53.5
53.5
53.5
53.5
53.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
50.0
50.0
50.0
32.5
32.5
32.5
32.5
32.5
26.5
26.5
26.5
26.5
26.5
31.5
31.5
44.5
44.5
44.5
44.5
44.5
44.5
44.5
44.5
32.0
32.0
32.0
61.5
61.5
61.5
61.5
61.5
66.0
66.0
66.0
66.0
36.0
36.0
36.0
36.0
74.0
74.0
74.0
74.0
35.5
35.5
35.5
35.5
35.5
35.5
56.5
56.5
56.5
56.5
56.5
77.5
32.0
32.0
28.5
28.5
28.5
28.5
28.5
77.5
77.5
77.5
77.5
77.5
77.5
57.0
57.0
37.0
56.0
22.0
49.0
54.0
54.0
54.0
54.0
54.0
66.0
66.0
52.5
52.5
52.5
52.5
52.5
51.5
51.5
51.5
51.5
51.5
28.5
28.5
28.5
28.5
28.5
59.5
59.5
59.5
59.5
59.5
27.5
27.5
27.5
27.5
27.5
27.5
27.5
27.5
27.5
27.5
57.0
27.5
27.5
27.5
27.5
25.5
25.5
25.5
25.5
25.5
51.5
47.0
27.5
27.5
27.5
27.5
27.5
27.5
49.0
49.0
49.0
49.0
49.0
49.0
49.0
77.0
77.0
77.0
57.0
57.0
53.0
53.0
53.0
40.5
40.5
40.5
40.5
40.5
54.5
54.5
54.5
54.5
54.5
54.5
28.5
28.5
28.5
28.5
28.5
76.0
76.0
76.0
76.0
76.0
29.5
29.5
29.5
29.5
29.5
29.5
29.5
29.5
52.5
52.5
52.5
52.5
52.5
66.0
31.5
31.5
31.5
31.5
31.5
31.5
31.5
27.5
27.5
27.5
27.5
27.5
27.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
28.5
47.0
47.0
47.0
55.5
55.5
55.5
55.5
56.5
56.5
56.5
56.5
56.5
25.5
25.5
25.5
25.5
25.5
55.5
55.5
55.5
55.5
55.5
55.5
24.5
24.5
24.5
24.5
24.5
55.5
55.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
60.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
24.5
28.5
55.5
55.5
55.5
55.5
55.5
55.5
54.5
54.5
54.5
54.5
54.5
51.5
51.5
51.5
51.5
51.5
51.5
51.0
51.0
51.0
51.0
51.0
51.0
57.0
57.0
31.0
31.0
31.0
62.5
62.5
62.5
62.5
62.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
22.5
38.5
38.5
38.5
38.5
38.5
28.5
28.5
28.5
28.5
28.5
50.5
50.5
50.5
50.5
50.5
32.0
32.0
65.0
65.0
65.0
65.0
33.5
33.5
33.5
33.5
33.5
53.5
53.5
33.5
33.5
33.5
53.5
53.5
53.5
55.5
55.5
55.5
55.5
55.5
23.5
23.5
23.5
23.5
23.5
28.5
28.5
28.5
28.5
28.5
49.0
23.5
23.5
23.5
23.5
23.5
48.0
48.0
48.0
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
37.5
48.0
48.0
48.0
43.5
43.5
43.5
43.5
43.5
57.0
24.0
22.5
22.5
28.0
43.5
43.5
45.5
45.5
45.5
45.5
45.5
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
59.5
59.5
59.5
59.5
59.5
23.0
60.0
57.0
57.0
53.0
53.0
53.0
26.0
26.0
26.0
26.0
26.0
26.0
74.0
74.0
26.0
26.0
26.0
26.0
26.0
30.5
30.5
30.5
30.5
30.5
64.5
64.5
64.5
64.5
64.5
58.5
58.5
58.5
58.5
58.5
48.5
48.5
48.5
48.5
48.5
59.5
59.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
64.5
57.0
57.0
65.5
65.5
65.5
65.5
65.5
64.0
64.0
30.5
30.5
30.5
30.5
30.5
30.5
30.5
30.5
64.0
64.0
35.0
35.0
35.0
67.5
67.5
67.5
67.5
67.5
22.0
22.0
22.0
22.0
22.0
22.0
